YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
1996,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"134,300","136,700","4,431,900",33
1996,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"120,600","122,100","3,618,000",30
1996,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"175,800","179,500","6,680,400",38
1997,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"17,000","17,400","595,000",35
1997,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"36,900","37,800","1,476,000",40
1997,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"110,200","114,700","4,187,600",38
1997,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"91,100","92,000","3,279,600",36
1997,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"107,600","108,900","3,766,000",35
1997,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"6,400","6,600","230,400",36
1997,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"251,800","255,400","10,072,000",40
1997,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"31,500","31,800","1,323,000",42
1997,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"14,500","14,700","522,000",36
1997,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"129,300","130,200","4,913,400",38
1997,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"66,700","67,000","2,601,300",39
1997,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"15,700","15,800","533,800",34
1997,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"1,300","1,300","46,800",36
1997,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"62,100","62,500","2,359,800",38
1997,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"1,700","1,700","44,200",26
1997,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"5,400","5,500","151,200",28
1997,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"17,200","17,500","516,000",30
1997,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"14,000","14,200","532,000",38
1997,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"26,900","27,200","726,300",27
1997,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"5,100","5,200","158,100",31
1997,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"7,600","8,100","243,200",32
1997,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"1,000","1,000","30,400",30.4
1997,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"5,300","5,400","174,900",33
1997,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"16,000","16,300","624,000",39
1997,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"59,800","60,000","1,913,600",32
1997,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"105,100","105,600","3,573,400",34
1997,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"1,700","1,700","47,600",28
1997,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"9,900","10,000","287,100",29
1997,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"34,300","34,700","1,131,900",33
1997,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"38,900","39,600","1,244,800",32
1997,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"93,300","94,200","2,705,700",29
1997,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"11,000","11,100","319,000",29
1997,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"108,800","111,200","3,264,000",30
1997,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"21,700","21,900","629,300",29
1997,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"2,300","2,400","57,500",25
1997,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"176,900","177,500","7,606,700",43
1997,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"140,400","141,300","6,037,200",43
1997,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"170,100","170,500","7,484,400",44
1997,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"156,300","156,900","7,033,500",45
1997,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"78,400","78,900","3,214,400",41
1997,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"199,300","199,800","8,769,200",44
1997,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"106,700","107,300","4,481,400",42
1997,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"70,300","70,600","3,022,900",43
1997,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"88,500","89,000","3,717,000",42
1997,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"100,100","100,500","4,304,300",43
1997,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"119,900","120,500","5,155,700",43
1997,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"66,000","66,300","2,772,000",42
1997,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"88,100","88,900","3,788,300",43
1997,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"80,900","81,300","3,721,400",46
1997,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"83,900","84,300","3,775,500",45
1997,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"32,600","32,800","1,369,200",42
1997,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"176,300","176,900","7,757,200",44
1997,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"60,700","61,000","2,670,800",44
1997,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"31,800","32,000","1,431,000",45
1997,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"21,400","21,600","963,000",45
1997,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"172,100","172,900","7,228,200",42
1997,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"185,400","186,000","7,601,400",41
1997,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"87,200","89,800","2,790,400",32
1997,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"169,600","172,400","6,275,200",37
1997,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"181,500","182,800","6,715,500",37
1997,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"196,800","197,400","7,675,200",39
1997,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"100,800","101,600","3,528,000",35
1997,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"237,600","238,400","9,741,600",41
1997,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"125,800","126,200","5,032,000",40
1997,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"106,300","106,800","3,720,500",35
1997,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"134,000","135,000","4,958,000",37
1997,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"47,900","48,200","1,724,400",36
1997,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"117,900","118,400","4,480,200",38
1997,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"177,300","177,800","6,560,100",37
1997,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"90,300","90,700","3,160,500",35
1997,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"82,500","82,700","3,135,000",38
1997,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"133,100","133,500","5,190,900",39
1997,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"159,300","161,100","5,734,800",36
1997,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"146,500","147,000","5,420,500",37
1997,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"134,900","135,200","4,586,600",34
1997,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"182,800","184,800","6,763,600",37
1998,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"17,700","17,900","654,900",37
1998,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"38,200","38,600","1,948,200",51
1998,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"117,000","118,200","5,265,000",45
1998,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"91,200","92,400","4,286,400",47
1998,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"109,700","111,000","4,278,300",39
1998,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"8,400","8,800","218,400",26
1998,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"240,200","243,100","10,809,000",45
1998,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"31,700","32,500","1,331,400",42
1998,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"14,200","14,300","440,200",31
1998,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"122,000","123,300","5,734,000",47
1998,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"75,900","77,200","3,263,700",43
1998,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"19,600","19,800","548,800",28
1998,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"1,100","1,100","30,800",28
1998,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"66,900","67,600","2,943,600",44
1998,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"14,000","14,200","434,000",31
1998,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"18,400","18,600","662,400",36
1998,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"6,600","6,700","290,400",44
1998,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"23,700","23,900","782,100",33
1998,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"6,400","6,600","185,600",29
1998,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"8,400","8,500","243,600",29
1998,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,700,700,"20,800",29.7
1998,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"6,800","7,100","190,400",28
1998,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"16,700","16,800","684,700",41
1998,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"61,000","62,700","1,708,000",28
1998,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"109,500","113,600","3,394,500",31
1998,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"2,800","2,900","78,400",28
1998,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"34,400","35,800","997,600",29
1998,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"37,100","37,900","1,261,400",34
1998,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"81,600","88,300","2,366,400",29
1998,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"122,700","126,300","3,803,700",31
1998,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"36,200","37,200","868,800",24
1998,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"194,000","196,000","6,014,000",31
1998,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"40,800","41,300","1,142,400",28
1998,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"7,100","7,600","177,500",25
1998,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"176,100","177,900","8,628,900",49
1998,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"141,000","143,100","5,922,000",42
1998,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"169,800","172,300","7,810,800",46
1998,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"156,900","158,700","7,217,400",46
1998,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"85,000","86,200","3,995,000",47
1998,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"193,300","196,000","9,085,100",47
1998,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"104,600","105,600","5,020,800",48
1998,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"66,100","67,400","3,106,700",47
1998,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"88,100","88,900","4,316,900",49
1998,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"99,500","100,500","4,776,000",48
1998,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"118,600","119,700","5,337,000",45
1998,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"67,000","67,900","3,082,000",46
1998,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"90,400","91,300","4,339,200",48
1998,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"87,400","89,600","4,107,800",47
1998,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"84,600","85,400","4,230,000",50
1998,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"29,100","29,600","1,396,800",48
1998,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"166,400","167,800","8,153,600",49
1998,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"66,800","67,600","3,340,000",50
1998,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"31,900","32,200","1,563,100",49
1998,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"21,400","21,600","1,005,800",47
1998,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"175,800","177,300","8,086,800",46
1998,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"178,900","180,400","7,871,600",44
1998,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"104,900","105,800","4,300,900",41
1998,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"174,600","176,000","7,682,400",44
1998,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"176,600","178,100","8,123,600",46
1998,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"191,800","193,700","9,014,600",47
1998,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"96,800","97,600","4,065,600",42
1998,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"230,800","238,000","9,924,400",43
1998,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"119,800","120,800","5,391,000",45
1998,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"106,200","107,300","3,929,400",37
1998,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"131,800","133,000","5,799,200",44
1998,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"54,700","55,400","1,914,500",35
1998,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"122,300","123,900","4,402,800",36
1998,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"180,200","182,200","7,208,000",40
1998,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"101,300","103,200","3,140,300",31
1998,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"81,200","82,900","3,166,800",39
1998,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"133,700","136,200","5,348,000",40
1998,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"159,400","161,100","6,216,600",39
1998,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"134,700","136,000","4,983,900",37
1998,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"131,800","135,600","3,954,000",30
1998,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"182,800","184,400","7,494,800",41
1999,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"19,500","19,700","780,000",40
1999,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"41,300","41,700","2,065,000",50
1999,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"119,100","120,300","5,478,600",46
1999,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"95,400","96,300","4,579,200",48
1999,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"115,800","116,900","4,979,400",43
1999,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"11,600","12,000","464,000",40
1999,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"244,200","246,600","11,477,400",47
1999,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"34,300","35,000","1,474,900",43
1999,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"11,400","12,800","421,800",37
1999,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"130,700","132,000","6,273,600",48
1999,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"88,300","89,600","3,708,600",42
1999,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"21,700","21,900","846,300",39
1999,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"1,900","1,900","68,400",36
1999,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"71,100","71,800","3,057,300",43
1999,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"4,700","4,800","173,900",37
1999,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"22,300","22,500","780,500",35
1999,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"14,800","14,900","606,800",41
1999,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"29,800","30,000","983,400",33
1999,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"6,500","6,800","240,500",37
1999,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"9,600","9,800","355,200",37
1999,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,500,600,"16,500",33
1999,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"7,000","7,200","252,000",36
1999,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"16,100","16,200","692,300",43
1999,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"59,000","59,700","1,652,000",28
1999,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"124,100","131,000","4,343,500",35
1999,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"2,200","2,300","63,800",29
1999,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"26,100","26,700","887,400",34
1999,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"39,100","39,900","1,094,800",28
1999,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"55,200","60,000","1,269,600",23
1999,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"125,000","126,500","3,750,000",30
1999,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"17,500","18,000","455,000",26
1999,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"182,300","186,000","5,469,000",30
1999,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"46,200","47,300","1,201,200",26
1999,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"2,000","2,400","50,000",25
1999,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"178,300","179,600","8,023,500",45
1999,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"140,200","142,000","6,309,000",45
1999,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"170,400","173,300","7,327,200",43
1999,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"159,000","161,000","6,519,000",41
1999,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"85,000","86,200","3,825,000",45
1999,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"193,200","196,000","8,114,400",42
1999,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"104,800","105,600","5,135,200",49
1999,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"65,800","66,800","3,158,400",48
1999,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"91,900","92,800","3,951,700",43
1999,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"102,000","103,400","4,590,000",45
1999,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"118,300","119,300","5,205,200",44
1999,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"68,300","69,000","3,073,500",45
1999,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"92,800","93,800","4,083,200",44
1999,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"100,400","102,700","4,618,400",46
1999,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"89,800","90,700","4,041,000",45
1999,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"26,400","26,700","1,240,800",47
1999,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"176,400","178,200","7,232,400",41
1999,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"69,700","70,400","3,206,200",46
1999,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"34,800","35,100","1,705,200",49
1999,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"19,800","20,000","970,200",49
1999,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"172,300","173,700","7,408,900",43
1999,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"180,000","181,500","7,560,000",42
1999,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"104,700","105,800","3,978,600",38
1999,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"174,600","176,000","7,507,800",43
1999,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"178,200","179,800","7,662,600",43
1999,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"190,400","192,000","8,187,200",43
1999,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"107,700","109,000","4,523,400",42
1999,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"227,800","234,000","10,478,800",46
1999,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"123,000","124,600","6,027,000",49
1999,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"117,100","118,500","4,566,900",39
1999,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"135,000","136,000","6,075,000",45
