"Min Year","Max Year","Data Item"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2018","FOLIAGE PLANTS, INDOOR USE, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HANGING BASKETS - SALES, MEASURED IN $"
"2014","2018","FOLIAGE PLANTS, INDOOR USE, HANGING BASKETS - SALES, MEASURED IN $, WHOLESALE BASIS"
"2009","2018","FOLIAGE PLANTS, INDOOR USE, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY) - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY) - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"1997","2017","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN - ACRES IN PRODUCTION"
"1997","2017","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, (EXCL NATURAL SHADE), HANGING BASKETS - ACRES IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, (EXCL NATURAL SHADE), HANGING BASKETS - OPERATIONS WITH AREA IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, (EXCL NATURAL SHADE), POTS - ACRES IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, (EXCL NATURAL SHADE), POTS - OPERATIONS WITH AREA IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, NATURAL SHADE, HANGING BASKETS - ACRES IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, NATURAL SHADE, HANGING BASKETS - OPERATIONS WITH AREA IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, NATURAL SHADE, POTS - ACRES IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, IN THE OPEN, NATURAL SHADE, POTS - OPERATIONS WITH AREA IN PRODUCTION"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA) - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA) - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA), WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, GT 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, GT 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, LT 6 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, LT 6 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, POTS, LT 6 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL - SALES, MEASURED IN $"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, HANGING BASKETS - SALES, MEASURED IN $"
"2009","2009","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN $"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS"
"2009","2014","FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES"
