LOCATION,YEAR,MONTH,Min_Temperature,Anomaly
ARKANSAS,2006,02,30.1,-3.2
ARKANSAS,2006,03,41.8,0.5
ARKANSAS,2006,04,54.4,4.6
ARKANSAS,2006,05,59.0,0.3
ARKANSAS,2006,06,64.6,-2.4
ARKANSAS,2006,07,69.2,-0.7
ARKANSAS,2006,08,70.8,1.6
ARKANSAS,2006,09,56.9,-4.8
ARKANSAS,2006,10,47.7,-2.4
ARKANSAS,2006,11,39.9,-0.7
ARKANSAS,2006,12,34.5,2.1
ARKANSAS,2007,01,31.1,1.0
ARKANSAS,2007,02,30.4,-2.9
ARKANSAS,2007,03,47.4,6.1
ARKANSAS,2007,04,45.6,-4.2
ARKANSAS,2007,05,60.0,1.3
ARKANSAS,2007,06,66.8,-0.2
ARKANSAS,2007,07,68.1,-1.8
ARKANSAS,2007,08,71.5,2.3
ARKANSAS,2007,09,63.4,1.7
ARKANSAS,2007,10,52.8,2.7
ARKANSAS,2007,11,41.3,0.7
ARKANSAS,2007,12,33.9,1.5
ARKANSAS,2008,01,28.6,-1.5
ARKANSAS,2008,02,32.9,-0.4
ARKANSAS,2008,03,40.1,-1.2
ARKANSAS,2008,04,47.4,-2.4
ARKANSAS,2008,05,57.0,-1.7
ARKANSAS,2008,06,67.5,0.5
ARKANSAS,2008,07,69.1,-0.8
ARKANSAS,2008,08,68.0,-1.2
ARKANSAS,2008,09,61.3,-0.4
ARKANSAS,2008,10,47.5,-2.6
ARKANSAS,2008,11,37.5,-3.1
ARKANSAS,2008,12,29.9,-2.5
ARKANSAS,2009,01,27.8,-2.3
ARKANSAS,2009,02,35.8,2.5
ARKANSAS,2009,03,42.1,0.8
ARKANSAS,2009,04,48.4,-1.4
ARKANSAS,2009,05,58.2,-0.5
ARKANSAS,2009,06,67.9,0.9
ARKANSAS,2009,07,67.5,-2.4
ARKANSAS,2009,08,66.3,-2.9
ARKANSAS,2009,09,62.6,0.9
ARKANSAS,2009,10,47.9,-2.2
ARKANSAS,2009,11,42.8,2.2
ARKANSAS,2009,12,29.4,-3.0
ARKANSAS,2010,01,27.6,-2.5
ARKANSAS,2010,02,28.0,-5.3
ARKANSAS,2010,03,38.7,-2.6
ARKANSAS,2010,04,51.0,1.2
ARKANSAS,2010,05,60.4,1.7
ARKANSAS,2010,06,71.1,4.1
ARKANSAS,2010,07,72.2,2.3
ARKANSAS,2010,08,72.1,2.9
ARKANSAS,2010,09,62.5,0.8
ARKANSAS,2010,10,47.1,-3.0
ARKANSAS,2010,11,40.3,-0.3
ARKANSAS,2010,12,28.8,-3.6
ARKANSAS,2011,01,27.5,-2.6
ARKANSAS,2011,02,33.5,0.2
ARKANSAS,2011,03,41.7,0.4
ARKANSAS,2011,04,51.4,1.6
ARKANSAS,2011,05,56.8,-1.9
ARKANSAS,2011,06,70.2,3.2
ARKANSAS,2011,07,73.0,3.1
ARKANSAS,2011,08,71.3,2.1
ARKANSAS,2011,09,57.1,-4.6
ARKANSAS,2011,10,46.4,-3.7
ARKANSAS,2011,11,43.8,3.2
ARKANSAS,2011,12,34.0,1.6
ARKANSAS,2012,01,33.4,3.3
ARKANSAS,2012,02,37.6,4.3
ARKANSAS,2012,03,50.4,9.1
ARKANSAS,2012,04,52.8,3.0
ARKANSAS,2012,05,61.2,2.5
ARKANSAS,2012,06,65.1,-1.9
ARKANSAS,2012,07,72.4,2.5
ARKANSAS,2012,08,68.0,-1.2
ARKANSAS,2012,09,62.5,0.8
ARKANSAS,2012,10,47.9,-2.2
ARKANSAS,2012,11,37.0,-3.6
ARKANSAS,2012,12,36.3,3.9
ARKANSAS,2013,01,32.6,2.5
ARKANSAS,2013,02,33.4,0.1
ARKANSAS,2013,03,35.7,-5.6
ARKANSAS,2013,04,46.7,-3.1
ARKANSAS,2013,05,56.7,-2.0
ARKANSAS,2013,06,66.7,-0.3
ARKANSAS,2013,07,66.9,-3.0
ARKANSAS,2013,08,68.0,-1.2
ARKANSAS,2013,09,62.8,1.1
ARKANSAS,2013,10,51.3,1.2
ARKANSAS,2013,11,37.0,-3.6
ARKANSAS,2013,12,30.6,-1.8
ARKANSAS,2014,01,23.0,-7.1
ARKANSAS,2014,02,28.3,-5.0
ARKANSAS,2014,03,34.2,-7.1
ARKANSAS,2014,04,48.0,-1.8
ARKANSAS,2014,05,57.7,-1.0
ARKANSAS,2014,06,67.9,0.9
ARKANSAS,2014,07,65.4,-4.5
ARKANSAS,2014,08,68.2,-1.0
ARKANSAS,2014,09,62.0,0.3
ARKANSAS,2014,10,51.8,1.7
ARKANSAS,2014,11,34.3,-6.3
ARKANSAS,2014,12,36.6,4.2
ARKANSAS,2015,01,28.0,-2.1
ARKANSAS,2015,02,26.1,-7.2
ARKANSAS,2015,03,40.3,-1.0
ARKANSAS,2015,04,52.1,2.3
ARKANSAS,2015,05,59.4,0.7
ARKANSAS,2015,06,68.5,1.5
ARKANSAS,2015,07,72.3,2.4
ARKANSAS,2015,08,66.7,-2.5
ARKANSAS,2015,09,62.8,1.1
ARKANSAS,2015,10,51.1,1.0
ARKANSAS,2015,11,44.8,4.2
ARKANSAS,2015,12,39.2,6.8
ARKANSAS,2016,01,29.6,-0.5
ARKANSAS,2016,02,35.7,2.4
ARKANSAS,2016,03,44.2,2.9
ARKANSAS,2016,04,51.5,1.7
ARKANSAS,2016,05,56.7,-2.0
ARKANSAS,2016,06,68.7,1.7
ARKANSAS,2016,07,72.0,2.1
ARKANSAS,2016,08,71.5,2.3
ARKANSAS,2016,09,64.2,2.5
ARKANSAS,2016,10,54.5,4.4
ARKANSAS,2016,11,43.6,3.0
ARKANSAS,2016,12,32.8,0.4
ARKANSAS,2017,01,36.1,6.0
ARKANSAS,2017,02,41.3,8.0
ARKANSAS,2017,03,44.2,2.9
ARKANSAS,2017,04,53.0,3.2
ARKANSAS,2017,05,56.4,-2.3
ARKANSAS,2017,06,65.7,-1.3
ARKANSAS,2017,07,70.5,0.6
ARKANSAS,2017,08,68.3,-0.9
ARKANSAS,2017,09,61.4,-0.3
ARKANSAS,2017,10,49.8,-0.3
ARKANSAS,2017,11,42.4,1.8
ARKANSAS,2017,12,32.4,0.0
ARKANSAS,2018,01,25.2,-4.9
ARKANSAS,2018,02,35.9,2.6
ARKANSAS,2018,03,42.1,0.8
ARKANSAS,2018,04,43.0,-6.8
ARKANSAS,2018,05,63.8,5.1
ARKANSAS,2018,06,69.2,2.2
ARKANSAS,2018,07,71.0,1.1
ARKANSAS,2018,08,68.8,-0.4
ARKANSAS,2018,09,66.2,4.5
ARKANSAS,2018,10,52.8,2.7
ARKANSAS,2018,11,35.7,-4.9
ARKANSAS,2018,12,35.6,3.2
ARKANSAS,2019,01,32.1,2.0
CALIFORNIA,1996,01,36.0,1.0
CALIFORNIA,1996,02,39.6,3.4
CALIFORNIA,1996,03,39.4,0.0
CALIFORNIA,1996,04,43.6,1.2
CALIFORNIA,1996,05,49.2,-0.1
CALIFORNIA,1996,06,55.5,-0.7
CALIFORNIA,1996,07,63.2,1.2
CALIFORNIA,1996,08,61.1,0.5
CALIFORNIA,1996,09,54.0,-1.9
CALIFORNIA,1996,10,46.1,-1.7
CALIFORNIA,1996,11,40.8,1.1
CALIFORNIA,1996,12,37.4,3.1
CALIFORNIA,1997,01,36.1,1.1
CALIFORNIA,1997,02,35.6,-0.6
CALIFORNIA,1997,03,40.4,1.0
CALIFORNIA,1997,04,43.0,0.6
CALIFORNIA,1997,05,53.3,4.0
CALIFORNIA,1997,06,55.0,-1.2
CALIFORNIA,1997,07,59.2,-2.8
CALIFORNIA,1997,08,60.5,-0.1
CALIFORNIA,1997,09,57.2,1.3
CALIFORNIA,1997,10,45.9,-1.9
CALIFORNIA,1997,11,41.7,2.0
CALIFORNIA,1997,12,33.1,-1.2
CALIFORNIA,1998,01,36.8,1.8
CALIFORNIA,1998,02,36.2,0.0
CALIFORNIA,1998,03,38.6,-0.8
CALIFORNIA,1998,04,40.0,-2.4
CALIFORNIA,1998,05,44.4,-4.9
CALIFORNIA,1998,06,52.5,-3.7
CALIFORNIA,1998,07,61.2,-0.8
CALIFORNIA,1998,08,61.7,1.1
CALIFORNIA,1998,09,56.1,0.2
CALIFORNIA,1998,10,44.6,-3.2
CALIFORNIA,1998,11,38.7,-1.0
CALIFORNIA,1998,12,31.1,-3.2
CALIFORNIA,1999,01,34.6,-0.4
CALIFORNIA,1999,02,34.8,-1.4
CALIFORNIA,1999,03,36.3,-3.1
CALIFORNIA,1999,04,39.4,-3.0
CALIFORNIA,1999,05,46.7,-2.6
CALIFORNIA,1999,06,53.3,-2.9
CALIFORNIA,1999,07,58.5,-3.5
CALIFORNIA,1999,08,58.2,-2.4
CALIFORNIA,1999,09,55.8,-0.1
CALIFORNIA,1999,10,48.4,0.6
CALIFORNIA,1999,11,41.4,1.7
CALIFORNIA,1999,12,33.6,-0.7
CALIFORNIA,2000,01,36.6,1.6
CALIFORNIA,2000,02,38.4,2.2
CALIFORNIA,2000,03,38.6,-0.8
CALIFORNIA,2000,04,44.6,2.2
CALIFORNIA,2000,05,50.4,1.1
CALIFORNIA,2000,06,57.3,1.1
CALIFORNIA,2000,07,58.5,-3.5
CALIFORNIA,2000,08,60.1,-0.5
CALIFORNIA,2000,09,54.6,-1.3
CALIFORNIA,2000,10,46.5,-1.3
CALIFORNIA,2000,11,34.8,-4.9
CALIFORNIA,2000,12,35.4,1.1
CALIFORNIA,2001,01,32.0,-3.0
CALIFORNIA,2001,02,33.6,-2.6
CALIFORNIA,2001,03,40.9,1.5
CALIFORNIA,2001,04,39.7,-2.7
CALIFORNIA,2001,05,53.3,4.0
CALIFORNIA,2001,06,56.4,0.2
CALIFORNIA,2001,07,59.7,-2.3
CALIFORNIA,2001,08,60.6,0.0
CALIFORNIA,2001,09,56.4,0.5
CALIFORNIA,2001,10,49.8,2.0
CALIFORNIA,2001,11,41.4,1.7
CALIFORNIA,2001,12,34.4,0.1
CALIFORNIA,2002,01,32.1,-2.9
CALIFORNIA,2002,02,35.7,-0.5
CALIFORNIA,2002,03,36.0,-3.4
CALIFORNIA,2002,04,43.3,0.9
CALIFORNIA,2002,05,47.4,-1.9
CALIFORNIA,2002,06,56.0,-0.2
CALIFORNIA,2002,07,62.2,0.2
CALIFORNIA,2002,08,58.8,-1.8
CALIFORNIA,2002,09,55.8,-0.1
CALIFORNIA,2002,10,45.5,-2.3
CALIFORNIA,2002,11,40.6,0.9
CALIFORNIA,2002,12,35.1,0.8
CALIFORNIA,2003,01,39.8,4.8
CALIFORNIA,2003,02,35.3,-0.9
CALIFORNIA,2003,03,39.7,0.3
CALIFORNIA,2003,04,39.4,-3.0
CALIFORNIA,2003,05,48.6,-0.7
CALIFORNIA,2003,06,56.4,0.2
CALIFORNIA,2003,07,63.5,1.5
CALIFORNIA,2003,08,60.8,0.2
CALIFORNIA,2003,09,57.7,1.8
CALIFORNIA,2003,10,50.6,2.8
CALIFORNIA,2003,11,36.9,-2.8
CALIFORNIA,2003,12,35.2,0.9
CALIFORNIA,2004,01,34.0,-1.0
CALIFORNIA,2004,02,34.9,-1.3
CALIFORNIA,2004,03,43.5,4.1
CALIFORNIA,2004,04,43.9,1.5
CALIFORNIA,2004,05,49.2,-0.1
CALIFORNIA,2004,06,55.6,-0.6
CALIFORNIA,2004,07,61.2,-0.8
CALIFORNIA,2004,08,60.0,-0.6
CALIFORNIA,2004,09,54.2,-1.7
CALIFORNIA,2004,10,46.4,-1.4
CALIFORNIA,2004,11,37.4,-2.3
CALIFORNIA,2004,12,35.2,0.9
CALIFORNIA,2005,01,35.8,0.8
CALIFORNIA,2005,02,38.1,1.9
CALIFORNIA,2005,03,40.0,0.6
CALIFORNIA,2005,04,40.4,-2.0
CALIFORNIA,2005,05,49.5,0.2
CALIFORNIA,2005,06,52.6,-3.6
CALIFORNIA,2005,07,63.2,1.2
CALIFORNIA,2005,08,60.6,0.0
CALIFORNIA,2005,09,52.0,-3.9
CALIFORNIA,2005,10,46.8,-1.0
CALIFORNIA,2005,11,40.8,1.1
CALIFORNIA,2005,12,36.6,2.3
CALIFORNIA,2006,01,35.0,0.0
CALIFORNIA,2006,02,35.3,-0.9
CALIFORNIA,2006,03,34.4,-5.0
CALIFORNIA,2006,04,42.1,-0.3
CALIFORNIA,2006,05,50.7,1.4
CALIFORNIA,2006,06,58.6,2.4
CALIFORNIA,2006,07,64.4,2.4
CALIFORNIA,2006,08,58.5,-2.1
CALIFORNIA,2006,09,54.2,-1.7
CALIFORNIA,2006,10,45.3,-2.5
CALIFORNIA,2006,11,40.3,0.6
CALIFORNIA,2006,12,33.1,-1.2
CALIFORNIA,2007,01,29.5,-5.5
CALIFORNIA,2007,02,36.3,0.1
CALIFORNIA,2007,03,40.9,1.5
CALIFORNIA,2007,04,43.1,0.7
CALIFORNIA,2007,05,49.5,0.2
CALIFORNIA,2007,06,55.2,-1.0
CALIFORNIA,2007,07,62.0,0.0
CALIFORNIA,2007,08,61.1,0.5
CALIFORNIA,2007,09,53.6,-2.3
CALIFORNIA,2007,10,46.0,-1.8
CALIFORNIA,2007,11,41.0,1.3
CALIFORNIA,2007,12,31.8,-2.5
CALIFORNIA,2008,01,32.6,-2.4
CALIFORNIA,2008,02,34.7,-1.5
CALIFORNIA,2008,03,37.5,-1.9
CALIFORNIA,2008,04,40.3,-2.1
CALIFORNIA,2008,05,48.3,-1.0
CALIFORNIA,2008,06,55.5,-0.7
CALIFORNIA,2008,07,61.7,-0.3
CALIFORNIA,2008,08,61.6,1.0
CALIFORNIA,2008,09,56.3,0.4
CALIFORNIA,2008,10,47.6,-0.2
CALIFORNIA,2008,11,42.9,3.2
CALIFORNIA,2008,12,32.4,-1.9
CALIFORNIA,2009,01,35.5,0.5
CALIFORNIA,2009,02,35.4,-0.8
CALIFORNIA,2009,03,37.0,-2.4
CALIFORNIA,2009,04,40.7,-1.7
CALIFORNIA,2009,05,52.7,3.4
CALIFORNIA,2009,06,54.3,-1.9
CALIFORNIA,2009,07,62.2,0.2
CALIFORNIA,2009,08,59.4,-1.2
CALIFORNIA,2009,09,57.6,1.7
CALIFORNIA,2009,10,45.5,-2.3
CALIFORNIA,2009,11,38.6,-1.1
CALIFORNIA,2009,12,32.2,-2.1
CALIFORNIA,2010,01,36.6,1.6
CALIFORNIA,2010,02,37.5,1.3
CALIFORNIA,2010,03,37.2,-2.2
CALIFORNIA,2010,04,39.0,-3.4
CALIFORNIA,2010,05,44.0,-5.3
CALIFORNIA,2010,06,55.1,-1.1
CALIFORNIA,2010,07,61.2,-0.8
CALIFORNIA,2010,08,58.2,-2.4
CALIFORNIA,2010,09,54.9,-1.0
CALIFORNIA,2010,10,49.1,1.3
CALIFORNIA,2010,11,37.6,-2.1
CALIFORNIA,2010,12,37.7,3.4
CALIFORNIA,2011,01,34.6,-0.4
CALIFORNIA,2011,02,32.3,-3.9
CALIFORNIA,2011,03,38.6,-0.8
CALIFORNIA,2011,04,41.1,-1.3
CALIFORNIA,2011,05,44.8,-4.5
CALIFORNIA,2011,06,53.3,-2.9
CALIFORNIA,2011,07,60.0,-2.0
CALIFORNIA,2011,08,59.8,-0.8
CALIFORNIA,2011,09,57.3,1.4
CALIFORNIA,2011,10,48.4,0.6
CALIFORNIA,2011,11,37.5,-2.2
CALIFORNIA,2011,12,30.6,-3.7
CALIFORNIA,2012,01,34.4,-0.6
CALIFORNIA,2012,02,35.0,-1.2
CALIFORNIA,2012,03,37.3,-2.1
CALIFORNIA,2012,04,43.1,0.7
CALIFORNIA,2012,05,49.2,-0.1
CALIFORNIA,2012,06,54.3,-1.9
CALIFORNIA,2012,07,59.7,-2.3
CALIFORNIA,2012,08,62.7,2.1
CALIFORNIA,2012,09,57.8,1.9
CALIFORNIA,2012,10,48.9,1.1
CALIFORNIA,2012,11,41.4,1.7
CALIFORNIA,2012,12,34.3,0.0
CALIFORNIA,2013,01,31.0,-4.0
CALIFORNIA,2013,02,33.1,-3.1
CALIFORNIA,2013,03,41.0,1.6
CALIFORNIA,2013,04,44.7,2.3
CALIFORNIA,2013,05,50.1,0.8
CALIFORNIA,2013,06,57.6,1.4
CALIFORNIA,2013,07,63.4,1.4
CALIFORNIA,2013,08,59.8,-0.8
CALIFORNIA,2013,09,55.6,-0.3
CALIFORNIA,2013,10,44.5,-3.3
CALIFORNIA,2013,11,40.2,0.5
CALIFORNIA,2013,12,32.0,-2.3
CALIFORNIA,2014,01,37.2,2.2
CALIFORNIA,2014,02,39.0,2.8
CALIFORNIA,2014,03,41.6,2.2
CALIFORNIA,2014,04,44.4,2.0
CALIFORNIA,2014,05,50.5,1.2
CALIFORNIA,2014,06,56.6,0.4
CALIFORNIA,2014,07,64.0,2.0
CALIFORNIA,2014,08,60.8,0.2
CALIFORNIA,2014,09,58.3,2.4
CALIFORNIA,2014,10,50.8,3.0
CALIFORNIA,2014,11,42.0,2.3
CALIFORNIA,2014,12,38.9,4.6
CALIFORNIA,2015,01,37.9,2.9
CALIFORNIA,2015,02,41.4,5.2
CALIFORNIA,2015,03,43.7,4.3
CALIFORNIA,2015,04,43.0,0.6
CALIFORNIA,2015,05,48.4,-0.9
CALIFORNIA,2015,06,59.6,3.4
CALIFORNIA,2015,07,61.4,-0.6
CALIFORNIA,2015,08,62.0,1.4
CALIFORNIA,2015,09,58.0,2.1
CALIFORNIA,2015,10,52.6,4.8
CALIFORNIA,2015,11,36.3,-3.4
CALIFORNIA,2015,12,32.8,-1.5
CALIFORNIA,2016,01,36.1,1.1
CALIFORNIA,2016,02,39.3,3.1
CALIFORNIA,2016,03,41.3,1.9
CALIFORNIA,2016,04,45.5,3.1
CALIFORNIA,2016,05,49.6,0.3
CALIFORNIA,2016,06,58.6,2.4
CALIFORNIA,2016,07,61.6,-0.4
CALIFORNIA,2016,08,61.2,0.6
CALIFORNIA,2016,09,54.8,-1.1
CALIFORNIA,2016,10,49.0,1.2
CALIFORNIA,2016,11,41.8,2.1
CALIFORNIA,2016,12,33.9,-0.4
CALIFORNIA,2017,01,34.0,-1.0
CALIFORNIA,2017,02,39.0,2.8
CALIFORNIA,2017,03,41.6,2.2
CALIFORNIA,2017,04,43.6,1.2
CALIFORNIA,2017,05,49.7,0.4
CALIFORNIA,2017,06,58.2,2.0
CALIFORNIA,2017,07,63.9,1.9
CALIFORNIA,2017,08,63.6,3.0
CALIFORNIA,2017,09,56.6,0.7
CALIFORNIA,2017,10,47.4,-0.4
CALIFORNIA,2017,11,43.1,3.4
CALIFORNIA,2017,12,35.2,0.9
CALIFORNIA,2018,01,39.1,4.1
CALIFORNIA,2018,02,34.2,-2.0
CALIFORNIA,2018,03,38.2,-1.2
CALIFORNIA,2018,04,44.3,1.9
CALIFORNIA,2018,05,50.1,0.8
CALIFORNIA,2018,06,56.3,0.1
CALIFORNIA,2018,07,65.1,3.1
CALIFORNIA,2018,08,61.8,1.2
CALIFORNIA,2018,09,56.1,0.2
CALIFORNIA,2018,10,48.3,0.5
CALIFORNIA,2018,11,40.6,0.9
CALIFORNIA,2018,12,35.7,1.4
CALIFORNIA,2019,01,36.8,1.8
COLORADO,1996,01,10.9,-2.9
COLORADO,1996,02,16.7,0.7
COLORADO,1996,03,19.6,-3.9
COLORADO,1996,04,29.1,-1.1
COLORADO,1996,05,41.0,2.2
COLORADO,1996,06,48.3,0.2
COLORADO,1996,07,53.6,-0.6
COLORADO,1996,08,51.3,-0.5
COLORADO,1996,09,42.3,-2.0
COLORADO,1996,10,31.5,-1.8
COLORADO,1996,11,22.3,-0.2
COLORADO,1996,12,14.9,1.0
COLORADO,1997,01,12.8,-1.0
COLORADO,1997,02,14.9,-1.1
COLORADO,1997,03,22.7,-0.8
COLORADO,1997,04,25.5,-4.7
COLORADO,1997,05,38.5,-0.3
COLORADO,1997,06,48.0,-0.1
COLORADO,1997,07,52.1,-2.1
COLORADO,1997,08,51.8,0.0
COLORADO,1997,09,46.6,2.3
COLORADO,1997,10,31.7,-1.6
COLORADO,1997,11,20.5,-2.0
COLORADO,1997,12,13.8,-0.1
COLORADO,1998,01,16.3,2.5
COLORADO,1998,02,18.6,2.6
COLORADO,1998,03,20.6,-2.9
COLORADO,1998,04,27.6,-2.6
COLORADO,1998,05,39.4,0.6
COLORADO,1998,06,44.1,-4.0
COLORADO,1998,07,55.2,1.0
COLORADO,1998,08,51.8,0.0
COLORADO,1998,09,47.4,3.1
COLORADO,1998,10,34.0,0.7
COLORADO,1998,11,25.8,3.3
COLORADO,1998,12,13.4,-0.5
COLORADO,1999,01,17.9,4.1
COLORADO,1999,02,18.9,2.9
COLORADO,1999,03,24.8,1.3
COLORADO,1999,04,27.7,-2.5
COLORADO,1999,05,37.0,-1.8
COLORADO,1999,06,45.7,-2.4
COLORADO,1999,07,54.5,0.3
COLORADO,1999,08,52.4,0.6
COLORADO,1999,09,41.3,-3.0
COLORADO,1999,10,31.1,-2.2
COLORADO,1999,11,25.1,2.6
COLORADO,1999,12,15.2,1.3
COLORADO,2000,01,17.2,3.4
COLORADO,2000,02,21.1,5.1
COLORADO,2000,03,24.2,0.7
COLORADO,2000,04,31.0,0.8
COLORADO,2000,05,40.8,2.0
COLORADO,2000,06,47.3,-0.8
COLORADO,2000,07,54.1,-0.1
COLORADO,2000,08,53.9,2.1
COLORADO,2000,09,44.0,-0.3
COLORADO,2000,10,34.2,0.9
COLORADO,2000,11,15.2,-7.3
COLORADO,2000,12,13.2,-0.7
COLORADO,2001,01,11.8,-2.0
COLORADO,2001,02,16.6,0.6
COLORADO,2001,03,24.2,0.7
COLORADO,2001,04,32.1,1.9
COLORADO,2001,05,39.9,1.1
COLORADO,2001,06,47.8,-0.3
COLORADO,2001,07,55.4,1.2
COLORADO,2001,08,52.1,0.3
COLORADO,2001,09,44.4,0.1
COLORADO,2001,10,32.7,-0.6
COLORADO,2001,11,24.4,1.9
COLORADO,2001,12,13.7,-0.2
COLORADO,2002,01,12.3,-1.5
COLORADO,2002,02,12.2,-3.8
COLORADO,2002,03,17.0,-6.5
COLORADO,2002,04,32.1,1.9
COLORADO,2002,05,37.6,-1.2
COLORADO,2002,06,50.4,2.3
COLORADO,2002,07,55.0,0.8
COLORADO,2002,08,51.2,-0.6
COLORADO,2002,09,44.7,0.4
COLORADO,2002,10,30.1,-3.2
COLORADO,2002,11,21.2,-1.3
COLORADO,2002,12,15.4,1.5
COLORADO,2003,01,18.7,4.9
COLORADO,2003,02,14.5,-1.5
COLORADO,2003,03,23.9,0.4
COLORADO,2003,04,31.4,1.2
COLORADO,2003,05,39.7,0.9
COLORADO,2003,06,45.7,-2.4
COLORADO,2003,07,55.6,1.4
COLORADO,2003,08,53.5,1.7
COLORADO,2003,09,41.2,-3.1
COLORADO,2003,10,35.6,2.3
COLORADO,2003,11,21.3,-1.2
COLORADO,2003,12,15.7,1.8
COLORADO,2004,01,13.0,-0.8
COLORADO,2004,02,13.7,-2.3
COLORADO,2004,03,27.0,3.5
COLORADO,2004,04,31.4,1.2
COLORADO,2004,05,39.8,1.0
COLORADO,2004,06,46.0,-2.1
COLORADO,2004,07,51.4,-2.8
COLORADO,2004,08,48.6,-3.2
COLORADO,2004,09,43.3,-1.0
COLORADO,2004,10,34.0,0.7
COLORADO,2004,11,22.7,0.2
COLORADO,2004,12,16.0,2.1
COLORADO,2005,01,19.0,5.2
COLORADO,2005,02,19.0,3.0
COLORADO,2005,03,22.0,-1.5
COLORADO,2005,04,29.4,-0.8
COLORADO,2005,05,38.8,0.0
COLORADO,2005,06,46.0,-2.1
COLORADO,2005,07,53.3,-0.9
COLORADO,2005,08,50.7,-1.1
COLORADO,2005,09,45.0,0.7
COLORADO,2005,10,34.6,1.3
COLORADO,2005,11,24.1,1.6
COLORADO,2005,12,13.4,-0.5
COLORADO,2006,01,16.4,2.6
COLORADO,2006,02,13.4,-2.6
COLORADO,2006,03,21.7,-1.8
COLORADO,2006,04,31.3,1.1
COLORADO,2006,05,39.9,1.1
COLORADO,2006,06,49.4,1.3
COLORADO,2006,07,55.5,1.3
COLORADO,2006,08,52.2,0.4
COLORADO,2006,09,39.6,-4.7
COLORADO,2006,10,32.2,-1.1
COLORADO,2006,11,22.9,0.4
COLORADO,2006,12,15.3,1.4
COLORADO,2007,01,6.9,-6.9
COLORADO,2007,02,16.3,0.3
COLORADO,2007,03,26.8,3.3
COLORADO,2007,04,30.1,-0.1
COLORADO,2007,05,39.5,0.7
COLORADO,2007,06,47.2,-0.9
COLORADO,2007,07,54.6,0.4
COLORADO,2007,08,54.4,2.6
COLORADO,2007,09,44.9,0.6
COLORADO,2007,10,33.3,0.0
COLORADO,2007,11,23.0,0.5
COLORADO,2007,12,11.1,-2.8
COLORADO,2008,01,8.4,-5.4
COLORADO,2008,02,15.0,-1.0
COLORADO,2008,03,20.1,-3.4
COLORADO,2008,04,25.9,-4.3
COLORADO,2008,05,36.3,-2.5
COLORADO,2008,06,45.5,-2.6
COLORADO,2008,07,53.5,-0.7
COLORADO,2008,08,51.9,0.1
COLORADO,2008,09,42.5,-1.8
COLORADO,2008,10,32.9,-0.4
COLORADO,2008,11,25.2,2.7
COLORADO,2008,12,13.2,-0.7
COLORADO,2009,01,15.5,1.7
COLORADO,2009,02,18.6,2.6
COLORADO,2009,03,22.7,-0.8
COLORADO,2009,04,28.7,-1.5
COLORADO,2009,05,41.1,2.3
COLORADO,2009,06,46.3,-1.8
COLORADO,2009,07,52.0,-2.2
COLORADO,2009,08,49.4,-2.4
COLORADO,2009,09,43.3,-1.0
COLORADO,2009,10,28.5,-4.8
COLORADO,2009,11,24.1,1.6
COLORADO,2009,12,8.5,-5.4
COLORADO,2010,01,13.2,-0.6
COLORADO,2010,02,12.9,-3.1
COLORADO,2010,03,22.0,-1.5
COLORADO,2010,04,30.1,-0.1
COLORADO,2010,05,36.1,-2.7
COLORADO,2010,06,48.8,0.7
COLORADO,2010,07,53.9,-0.3
COLORADO,2010,08,52.0,0.2
COLORADO,2010,09,44.4,0.1
COLORADO,2010,10,34.8,1.5
COLORADO,2010,11,20.1,-2.4
COLORADO,2010,12,19.3,5.4
COLORADO,2011,01,10.9,-2.9
COLORADO,2011,02,10.6,-5.4
COLORADO,2011,03,24.1,0.6
COLORADO,2011,04,29.2,-1.0
COLORADO,2011,05,35.8,-3.0
COLORADO,2011,06,46.9,-1.2
COLORADO,2011,07,55.2,1.0
COLORADO,2011,08,53.9,2.1
COLORADO,2011,09,44.0,-0.3
COLORADO,2011,10,32.8,-0.5
COLORADO,2011,11,21.3,-1.2
COLORADO,2011,12,11.9,-2.0
COLORADO,2012,01,15.8,2.0
COLORADO,2012,02,15.4,-0.6
COLORADO,2012,03,26.6,3.1
COLORADO,2012,04,33.6,3.4
COLORADO,2012,05,39.8,1.0
COLORADO,2012,06,51.0,2.9
COLORADO,2012,07,55.6,1.4
COLORADO,2012,08,52.3,0.5
COLORADO,2012,09,44.2,-0.1
COLORADO,2012,10,32.0,-1.3
COLORADO,2012,11,24.5,2.0
COLORADO,2012,12,13.5,-0.4
COLORADO,2013,01,9.1,-4.7
COLORADO,2013,02,12.6,-3.4
COLORADO,2013,03,21.0,-2.5
COLORADO,2013,04,26.0,-4.2
COLORADO,2013,05,38.4,-0.4
COLORADO,2013,06,48.9,0.8
COLORADO,2013,07,54.2,0.0
COLORADO,2013,08,52.9,1.1
COLORADO,2013,09,47.7,3.4
COLORADO,2013,10,30.9,-2.4
COLORADO,2013,11,22.5,0.0
COLORADO,2013,12,10.8,-3.1
COLORADO,2014,01,13.1,-0.7
COLORADO,2014,02,15.8,-0.2
COLORADO,2014,03,22.1,-1.4
COLORADO,2014,04,29.6,-0.6
COLORADO,2014,05,38.5,-0.3
COLORADO,2014,06,47.0,-1.1
COLORADO,2014,07,54.2,0.0
COLORADO,2014,08,50.9,-0.9
COLORADO,2014,09,45.7,1.4
