LOCATION,YEAR,MONTH,Heating_degree_days,Anomaly
CALIFORNIA,1996,03,374,0
CALIFORNIA,1996,04,227,-59
CALIFORNIA,1996,05,137,-10
CALIFORNIA,1996,06,36,-2
CALIFORNIA,1996,07,0,-2
CALIFORNIA,1996,08,1,-1
CALIFORNIA,1996,09,33,15
CALIFORNIA,1996,10,163,35
CALIFORNIA,1996,11,330,3
CALIFORNIA,1996,12,479,-40
CALIFORNIA,1997,01,517,23
CALIFORNIA,1997,02,437,12
CALIFORNIA,1997,03,301,-73
CALIFORNIA,1997,04,262,-24
CALIFORNIA,1997,05,58,-89
CALIFORNIA,1997,06,52,14
CALIFORNIA,1997,07,6,4
CALIFORNIA,1997,08,2,0
CALIFORNIA,1997,09,11,-7
CALIFORNIA,1997,10,146,18
CALIFORNIA,1997,11,307,-20
CALIFORNIA,1997,12,565,46
CALIFORNIA,1998,01,501,7
CALIFORNIA,1998,02,510,85
CALIFORNIA,1998,03,425,51
CALIFORNIA,1998,04,376,90
CALIFORNIA,1998,05,305,158
CALIFORNIA,1998,06,98,60
CALIFORNIA,1998,07,2,0
CALIFORNIA,1998,08,0,-2
CALIFORNIA,1998,09,26,8
CALIFORNIA,1998,10,187,59
CALIFORNIA,1998,11,396,69
CALIFORNIA,1998,12,581,62
CALIFORNIA,1999,01,504,10
CALIFORNIA,1999,02,473,48
CALIFORNIA,1999,03,511,137
CALIFORNIA,1999,04,393,107
CALIFORNIA,1999,05,211,64
CALIFORNIA,1999,06,75,37
CALIFORNIA,1999,07,7,5
CALIFORNIA,1999,08,10,8
CALIFORNIA,1999,09,23,5
CALIFORNIA,1999,10,74,-54
CALIFORNIA,1999,11,294,-33
CALIFORNIA,1999,12,478,-41
CALIFORNIA,2000,01,477,-17
CALIFORNIA,2000,02,427,2
CALIFORNIA,2000,03,414,40
CALIFORNIA,2000,04,235,-51
CALIFORNIA,2000,05,121,-26
CALIFORNIA,2000,06,23,-15
CALIFORNIA,2000,07,11,9
CALIFORNIA,2000,08,2,0
CALIFORNIA,2000,09,25,7
CALIFORNIA,2000,10,192,64
CALIFORNIA,2000,11,463,136
CALIFORNIA,2000,12,442,-77
CALIFORNIA,2001,01,593,99
CALIFORNIA,2001,02,529,104
CALIFORNIA,2001,03,358,-16
CALIFORNIA,2001,04,379,93
CALIFORNIA,2001,05,69,-78
CALIFORNIA,2001,06,26,-12
CALIFORNIA,2001,07,7,5
CALIFORNIA,2001,08,2,0
CALIFORNIA,2001,09,18,0
CALIFORNIA,2001,10,94,-34
CALIFORNIA,2001,11,324,-3
CALIFORNIA,2001,12,566,47
CALIFORNIA,2002,01,581,87
CALIFORNIA,2002,02,387,-38
CALIFORNIA,2002,03,451,77
CALIFORNIA,2002,04,293,7
CALIFORNIA,2002,05,179,32
CALIFORNIA,2002,06,37,-1
CALIFORNIA,2002,07,0,-2
CALIFORNIA,2002,08,3,1
CALIFORNIA,2002,09,15,-3
CALIFORNIA,2002,10,184,56
CALIFORNIA,2002,11,282,-45
CALIFORNIA,2002,12,536,17
CALIFORNIA,2003,01,353,-141
CALIFORNIA,2003,02,453,28
CALIFORNIA,2003,03,373,-1
CALIFORNIA,2003,04,408,122
CALIFORNIA,2003,05,163,16
CALIFORNIA,2003,06,44,6
CALIFORNIA,2003,07,0,-2
CALIFORNIA,2003,08,2,0
CALIFORNIA,2003,09,9,-9
CALIFORNIA,2003,10,61,-67
CALIFORNIA,2003,11,435,108
CALIFORNIA,2003,12,532,13
CALIFORNIA,2004,01,544,50
CALIFORNIA,2004,02,501,76
CALIFORNIA,2004,03,233,-141
CALIFORNIA,2004,04,233,-53
CALIFORNIA,2004,05,126,-21
CALIFORNIA,2004,06,44,6
CALIFORNIA,2004,07,1,-1
CALIFORNIA,2004,08,1,-1
CALIFORNIA,2004,09,20,2
CALIFORNIA,2004,10,189,61
CALIFORNIA,2004,11,439,112
CALIFORNIA,2004,12,511,-8
CALIFORNIA,2005,01,519,25
CALIFORNIA,2005,02,421,-4
CALIFORNIA,2005,03,379,5
CALIFORNIA,2005,04,329,43
CALIFORNIA,2005,05,145,-2
CALIFORNIA,2005,06,84,46
CALIFORNIA,2005,07,0,-2
CALIFORNIA,2005,08,1,-1
CALIFORNIA,2005,09,51,33
CALIFORNIA,2005,10,153,25
CALIFORNIA,2005,11,278,-49
CALIFORNIA,2005,12,455,-64
CALIFORNIA,2006,01,513,19
CALIFORNIA,2006,02,397,-28
CALIFORNIA,2006,03,584,210
CALIFORNIA,2006,04,355,69
CALIFORNIA,2006,05,121,-26
CALIFORNIA,2006,06,15,-23
CALIFORNIA,2006,07,0,-2
CALIFORNIA,2006,08,5,3
CALIFORNIA,2006,09,24,6
CALIFORNIA,2006,10,175,47
CALIFORNIA,2006,11,305,-22
CALIFORNIA,2006,12,520,1
CALIFORNIA,2007,01,608,114
CALIFORNIA,2007,02,435,10
CALIFORNIA,2007,03,297,-77
CALIFORNIA,2007,04,272,-14
CALIFORNIA,2007,05,135,-12
CALIFORNIA,2007,06,39,1
CALIFORNIA,2007,07,1,-1
CALIFORNIA,2007,08,1,-1
CALIFORNIA,2007,09,41,23
CALIFORNIA,2007,10,163,35
CALIFORNIA,2007,11,280,-47
CALIFORNIA,2007,12,604,85
CALIFORNIA,2008,01,600,106
CALIFORNIA,2008,02,456,31
CALIFORNIA,2008,03,387,13
CALIFORNIA,2008,04,289,3
CALIFORNIA,2008,05,168,21
CALIFORNIA,2008,06,27,-11
CALIFORNIA,2008,07,1,-1
CALIFORNIA,2008,08,1,-1
CALIFORNIA,2008,09,12,-6
CALIFORNIA,2008,10,93,-35
CALIFORNIA,2008,11,246,-81
CALIFORNIA,2008,12,581,62
CALIFORNIA,2009,01,433,-61
CALIFORNIA,2009,02,471,46
CALIFORNIA,2009,03,427,53
CALIFORNIA,2009,04,306,20
CALIFORNIA,2009,05,89,-58
CALIFORNIA,2009,06,68,30
CALIFORNIA,2009,07,0,-2
CALIFORNIA,2009,08,2,0
CALIFORNIA,2009,09,5,-13
CALIFORNIA,2009,10,173,45
CALIFORNIA,2009,11,329,2
CALIFORNIA,2009,12,576,57
CALIFORNIA,2010,01,491,-3
CALIFORNIA,2010,02,436,11
CALIFORNIA,2010,03,420,46
CALIFORNIA,2010,04,388,102
CALIFORNIA,2010,05,247,100
CALIFORNIA,2010,06,55,17
CALIFORNIA,2010,07,6,4
CALIFORNIA,2010,08,9,7
CALIFORNIA,2010,09,20,2
CALIFORNIA,2010,10,140,12
CALIFORNIA,2010,11,393,66
CALIFORNIA,2010,12,481,-38
CALIFORNIA,2011,01,481,-13
CALIFORNIA,2011,02,523,98
CALIFORNIA,2011,03,436,62
CALIFORNIA,2011,04,311,25
CALIFORNIA,2011,05,240,93
CALIFORNIA,2011,06,80,42
CALIFORNIA,2011,07,4,2
CALIFORNIA,2011,08,3,1
CALIFORNIA,2011,09,12,-6
CALIFORNIA,2011,10,118,-10
CALIFORNIA,2011,11,401,74
CALIFORNIA,2011,12,573,54
CALIFORNIA,2012,01,445,-49
CALIFORNIA,2012,02,438,13
CALIFORNIA,2012,03,446,72
CALIFORNIA,2012,04,273,-13
CALIFORNIA,2012,05,130,-17
CALIFORNIA,2012,06,51,13
CALIFORNIA,2012,07,4,2
CALIFORNIA,2012,08,0,-2
CALIFORNIA,2012,09,7,-11
CALIFORNIA,2012,10,99,-29
CALIFORNIA,2012,11,290,-37
CALIFORNIA,2012,12,558,39
CALIFORNIA,2013,01,574,80
CALIFORNIA,2013,02,475,50
CALIFORNIA,2013,03,317,-57
CALIFORNIA,2013,04,219,-67
CALIFORNIA,2013,05,112,-35
CALIFORNIA,2013,06,22,-16
CALIFORNIA,2013,07,0,-2
CALIFORNIA,2013,08,2,0
CALIFORNIA,2013,09,21,3
CALIFORNIA,2013,10,166,38
CALIFORNIA,2013,11,302,-25
CALIFORNIA,2013,12,497,-22
CALIFORNIA,2014,01,339,-155
CALIFORNIA,2014,02,351,-74
CALIFORNIA,2014,03,300,-74
CALIFORNIA,2014,04,217,-69
CALIFORNIA,2014,05,91,-56
CALIFORNIA,2014,06,26,-12
CALIFORNIA,2014,07,0,-2
CALIFORNIA,2014,08,1,-1
CALIFORNIA,2014,09,7,-11
CALIFORNIA,2014,10,60,-68
CALIFORNIA,2014,11,256,-71
CALIFORNIA,2014,12,444,-75
CALIFORNIA,2015,01,395,-99
CALIFORNIA,2015,02,269,-156
CALIFORNIA,2015,03,212,-162
CALIFORNIA,2015,04,236,-50
CALIFORNIA,2015,05,196,49
CALIFORNIA,2015,06,13,-25
CALIFORNIA,2015,07,1,-1
CALIFORNIA,2015,08,1,-1
CALIFORNIA,2015,09,7,-11
CALIFORNIA,2015,10,48,-80
CALIFORNIA,2015,11,397,70
CALIFORNIA,2015,12,567,48
CALIFORNIA,2016,01,507,13
CALIFORNIA,2016,02,270,-155
CALIFORNIA,2016,03,336,-38
CALIFORNIA,2016,04,212,-74
CALIFORNIA,2016,05,159,12
CALIFORNIA,2016,06,14,-24
CALIFORNIA,2016,07,1,-1
CALIFORNIA,2016,08,0,-2
CALIFORNIA,2016,09,21,3
CALIFORNIA,2016,10,127,-1
CALIFORNIA,2016,11,267,-60
CALIFORNIA,2016,12,524,5
CALIFORNIA,2017,01,573,79
CALIFORNIA,2017,02,419,-6
CALIFORNIA,2017,03,304,-70
CALIFORNIA,2017,04,244,-42
CALIFORNIA,2017,05,133,-14
CALIFORNIA,2017,06,17,-21
CALIFORNIA,2017,07,0,-2
CALIFORNIA,2017,08,0,-2
CALIFORNIA,2017,09,16,-2
CALIFORNIA,2017,10,87,-41
CALIFORNIA,2017,11,251,-76
CALIFORNIA,2017,12,398,-121
CALIFORNIA,2018,01,372,-122
CALIFORNIA,2018,02,418,-7
CALIFORNIA,2018,03,428,54
CALIFORNIA,2018,04,240,-46
CALIFORNIA,2018,05,161,14
CALIFORNIA,2018,06,31,-7
CALIFORNIA,2018,07,0,-2
CALIFORNIA,2018,08,1,-1
CALIFORNIA,2018,09,18,0
CALIFORNIA,2018,10,112,-16
CALIFORNIA,2018,11,271,-56
CALIFORNIA,2018,12,494,-25
CALIFORNIA,2019,01,477,-17
COLORADO,1996,01,1260,92
COLORADO,1996,02,956,-56
COLORADO,1996,03,981,130
COLORADO,1996,04,631,9
COLORADO,1996,05,320,-54
COLORADO,1996,06,106,0
COLORADO,1996,07,17,4
COLORADO,1996,08,40,2
COLORADO,1996,09,272,81
COLORADO,1996,10,568,18
COLORADO,1996,11,907,36
COLORADO,1996,12,1135,-54
COLORADO,1997,01,1247,79
COLORADO,1997,02,1046,34
COLORADO,1997,03,820,-31
COLORADO,1997,04,807,185
COLORADO,1997,05,383,9
COLORADO,1997,06,118,12
COLORADO,1997,07,24,11
COLORADO,1997,08,55,17
COLORADO,1997,09,168,-23
COLORADO,1997,10,578,28
COLORADO,1997,11,990,119
COLORADO,1997,12,1221,32
COLORADO,1998,01,1112,-56
COLORADO,1998,02,970,-42
COLORADO,1998,03,969,118
COLORADO,1998,04,705,83
COLORADO,1998,05,315,-59
COLORADO,1998,06,195,89
COLORADO,1998,07,11,-2
COLORADO,1998,08,35,-3
COLORADO,1998,09,111,-80
COLORADO,1998,10,558,8
COLORADO,1998,11,799,-72
COLORADO,1998,12,1192,3
COLORADO,1999,01,1074,-94
COLORADO,1999,02,860,-152
COLORADO,1999,03,798,-53
COLORADO,1999,04,750,128
COLORADO,1999,05,438,64
COLORADO,1999,06,160,54
COLORADO,1999,07,14,1
COLORADO,1999,08,44,6
COLORADO,1999,09,298,107
COLORADO,1999,10,535,-15
COLORADO,1999,11,696,-175
COLORADO,1999,12,1103,-86
COLORADO,2000,01,1098,-70
COLORADO,2000,02,840,-172
COLORADO,2000,03,864,13
COLORADO,2000,04,561,-61
COLORADO,2000,05,282,-92
COLORADO,2000,06,115,9
COLORADO,2000,07,7,-6
COLORADO,2000,08,12,-26
COLORADO,2000,09,192,1
COLORADO,2000,10,546,-4
COLORADO,2000,11,1137,266
COLORADO,2000,12,1224,35
COLORADO,2001,01,1215,47
COLORADO,2001,02,1043,31
COLORADO,2001,03,903,52
COLORADO,2001,04,576,-46
COLORADO,2001,05,360,-14
COLORADO,2001,06,96,-10
COLORADO,2001,07,4,-9
COLORADO,2001,08,27,-11
COLORADO,2001,09,161,-30
COLORADO,2001,10,537,-13
COLORADO,2001,11,806,-65
COLORADO,2001,12,1152,-37
COLORADO,2002,01,1203,35
COLORADO,2002,02,1035,23
COLORADO,2002,03,1036,185
COLORADO,2002,04,539,-83
COLORADO,2002,05,376,2
COLORADO,2002,06,54,-52
COLORADO,2002,07,2,-11
COLORADO,2002,08,34,-4
COLORADO,2002,09,201,10
COLORADO,2002,10,699,149
COLORADO,2002,11,936,65
COLORADO,2002,12,1119,-70
COLORADO,2003,01,1006,-162
COLORADO,2003,02,1096,84
COLORADO,2003,03,876,25
COLORADO,2003,04,571,-51
COLORADO,2003,05,349,-25
COLORADO,2003,06,186,80
COLORADO,2003,07,0,-13
COLORADO,2003,08,15,-23
COLORADO,2003,09,266,75
COLORADO,2003,10,419,-131
COLORADO,2003,11,956,85
COLORADO,2003,12,1104,-85
COLORADO,2004,01,1163,-5
COLORADO,2004,02,1064,52
COLORADO,2004,03,716,-135
COLORADO,2004,04,612,-10
COLORADO,2004,05,317,-57
COLORADO,2004,06,169,63
COLORADO,2004,07,41,28
COLORADO,2004,08,88,50
COLORADO,2004,09,215,24
COLORADO,2004,10,546,-4
COLORADO,2004,11,930,59
COLORADO,2004,12,1106,-83
COLORADO,2005,01,1076,-92
COLORADO,2005,02,935,-77
COLORADO,2005,03,913,62
COLORADO,2005,04,649,27
COLORADO,2005,05,374,0
COLORADO,2005,06,146,40
COLORADO,2005,07,6,-7
COLORADO,2005,08,53,15
COLORADO,2005,09,158,-33
COLORADO,2005,10,515,-35
COLORADO,2005,11,805,-66
COLORADO,2005,12,1206,17
COLORADO,2006,01,1032,-136
COLORADO,2006,02,1046,34
COLORADO,2006,03,936,85
COLORADO,2006,04,529,-93
COLORADO,2006,05,299,-75
COLORADO,2006,06,64,-42
COLORADO,2006,07,8,-5
COLORADO,2006,08,40,2
COLORADO,2006,09,337,146
COLORADO,2006,10,615,65
COLORADO,2006,11,849,-22
COLORADO,2006,12,1172,-17
COLORADO,2007,01,1425,257
COLORADO,2007,02,1050,38
COLORADO,2007,03,741,-110
COLORADO,2007,04,662,40
COLORADO,2007,05,348,-26
COLORADO,2007,06,111,5
COLORADO,2007,07,7,-6
COLORADO,2007,08,14,-24
COLORADO,2007,09,173,-18
COLORADO,2007,10,497,-53
COLORADO,2007,11,812,-59
COLORADO,2007,12,1318,129
COLORADO,2008,01,1342,174
COLORADO,2008,02,1022,10
COLORADO,2008,03,945,94
COLORADO,2008,04,719,97
COLORADO,2008,05,423,49
COLORADO,2008,06,142,36
COLORADO,2008,07,10,-3
COLORADO,2008,08,46,8
COLORADO,2008,09,244,53
COLORADO,2008,10,542,-8
COLORADO,2008,11,782,-89
COLORADO,2008,12,1239,50
COLORADO,2009,01,1106,-62
COLORADO,2009,02,898,-114
COLORADO,2009,03,861,10
COLORADO,2009,04,689,67
COLORADO,2009,05,334,-40
COLORADO,2009,06,178,72
COLORADO,2009,07,37,24
COLORADO,2009,08,61,23
COLORADO,2009,09,230,39
COLORADO,2009,10,774,224
COLORADO,2009,11,811,-60
COLORADO,2009,12,1377,188
COLORADO,2010,01,1183,15
COLORADO,2010,02,1127,115
COLORADO,2010,03,907,56
COLORADO,2010,04,635,13
COLORADO,2010,05,465,91
COLORADO,2010,06,102,-4
COLORADO,2010,07,15,2
COLORADO,2010,08,29,-9
COLORADO,2010,09,145,-46
COLORADO,2010,10,480,-70
COLORADO,2010,11,926,55
COLORADO,2010,12,1048,-141
COLORADO,2011,01,1242,74
COLORADO,2011,02,1139,127
COLORADO,2011,03,831,-20
COLORADO,2011,04,654,32
COLORADO,2011,05,494,120
COLORADO,2011,06,120,14
COLORADO,2011,07,10,-3
COLORADO,2011,08,12,-26
COLORADO,2011,09,208,17
COLORADO,2011,10,549,-1
COLORADO,2011,11,891,20
COLORADO,2011,12,1249,60
COLORADO,2012,01,1072,-96
COLORADO,2012,02,1071,59
COLORADO,2012,03,683,-168
COLORADO,2012,04,489,-133
COLORADO,2012,05,307,-67
COLORADO,2012,06,42,-64
COLORADO,2012,07,4,-9
COLORADO,2012,08,19,-19
COLORADO,2012,09,174,-17
COLORADO,2012,10,594,44
COLORADO,2012,11,764,-107
COLORADO,2012,12,1183,-6
COLORADO,2013,01,1247,79
COLORADO,2013,02,1086,74
COLORADO,2013,03,949,98
COLORADO,2013,04,790,168
COLORADO,2013,05,380,6
COLORADO,2013,06,77,-29
COLORADO,2013,07,16,3
COLORADO,2013,08,24,-14
COLORADO,2013,09,148,-43
COLORADO,2013,10,646,96
COLORADO,2013,11,875,4
COLORADO,2013,12,1245,56
COLORADO,2014,01,1178,10
COLORADO,2014,02,1093,81
COLORADO,2014,03,893,42
COLORADO,2014,04,637,15
COLORADO,2014,05,388,14
COLORADO,2014,06,128,22
COLORADO,2014,07,17,4
COLORADO,2014,08,61,23
COLORADO,2014,09,177,-14
COLORADO,2014,10,466,-84
COLORADO,2014,11,964,93
COLORADO,2014,12,1153,-36
COLORADO,2015,01,1101,-67
COLORADO,2015,02,938,-74
COLORADO,2015,03,762,-89
COLORADO,2015,04,605,-17
COLORADO,2015,05,481,107
COLORADO,2015,06,81,-25
COLORADO,2015,07,32,19
COLORADO,2015,08,28,-10
COLORADO,2015,09,112,-79
COLORADO,2015,10,417,-133
COLORADO,2015,11,906,35
COLORADO,2015,12,1205,16
COLORADO,2016,01,1190,22
COLORADO,2016,02,888,-124
COLORADO,2016,03,842,-9
COLORADO,2016,04,639,17
COLORADO,2016,05,450,76
COLORADO,2016,06,60,-46
COLORADO,2016,07,12,-1
COLORADO,2016,08,57,19
COLORADO,2016,09,170,-21
COLORADO,2016,10,399,-151
COLORADO,2016,11,724,-147
COLORADO,2016,12,1244,55
COLORADO,2017,01,1227,59
COLORADO,2017,02,815,-197
COLORADO,2017,03,683,-168
COLORADO,2017,04,618,-4
COLORADO,2017,05,420,46
COLORADO,2017,06,89,-17
COLORADO,2017,07,8,-5
COLORADO,2017,08,58,20
COLORADO,2017,09,187,-4
COLORADO,2017,10,580,30
COLORADO,2017,11,714,-157
COLORADO,2017,12,1081,-108
COLORADO,2018,01,1081,-87
COLORADO,2018,02,1042,30
COLORADO,2018,03,836,-15
COLORADO,2018,04,649,27
COLORADO,2018,05,261,-113
COLORADO,2018,06,63,-43
COLORADO,2018,07,9,-4
COLORADO,2018,08,44,6
COLORADO,2018,09,129,-62
COLORADO,2018,10,625,75
COLORADO,2018,11,966,95
COLORADO,2018,12,1167,-22
COLORADO,2019,01,1177,9
CONNECTICUT,1996,01,1208,50
CONNECTICUT,1996,02,1030,47
CONNECTICUT,1996,03,962,111
CONNECTICUT,1996,04,539,41
CONNECTICUT,1996,05,277,63
CONNECTICUT,1996,06,24,-5
CONNECTICUT,1996,07,6,4
CONNECTICUT,1996,08,6,0
CONNECTICUT,1996,09,96,27
CONNECTICUT,1996,10,439,71
CONNECTICUT,1996,11,809,148
CONNECTICUT,1996,12,877,-98
CONNECTICUT,1997,01,1155,-3
CONNECTICUT,1997,02,846,-137
CONNECTICUT,1997,03,878,27
CONNECTICUT,1997,04,574,76
CONNECTICUT,1997,05,322,108
CONNECTICUT,1997,06,33,4
CONNECTICUT,1997,07,1,-1
CONNECTICUT,1997,08,16,10
CONNECTICUT,1997,09,109,40
CONNECTICUT,1997,10,445,77
CONNECTICUT,1997,11,768,107
CONNECTICUT,1997,12,998,23
CONNECTICUT,1998,01,963,-195
CONNECTICUT,1998,02,817,-166
CONNECTICUT,1998,03,779,-72
CONNECTICUT,1998,04,481,-17
CONNECTICUT,1998,05,149,-65
CONNECTICUT,1998,06,46,17
CONNECTICUT,1998,07,1,-1
CONNECTICUT,1998,08,1,-5
CONNECTICUT,1998,09,63,-6
CONNECTICUT,1998,10,390,22
CONNECTICUT,1998,11,688,27
CONNECTICUT,1998,12,860,-115
CONNECTICUT,1999,01,1134,-24
CONNECTICUT,1999,02,914,-69
CONNECTICUT,1999,03,835,-16
CONNECTICUT,1999,04,499,1
CONNECTICUT,1999,05,205,-9
CONNECTICUT,1999,06,11,-18
CONNECTICUT,1999,07,0,-2
CONNECTICUT,1999,08,7,1
CONNECTICUT,1999,09,59,-10
CONNECTICUT,1999,10,440,72
CONNECTICUT,1999,11,572,-89
CONNECTICUT,1999,12,941,-34
CONNECTICUT,2000,01,1222,64
CONNECTICUT,2000,02,922,-61
CONNECTICUT,2000,03,700,-151
CONNECTICUT,2000,04,555,57
CONNECTICUT,2000,05,221,7
CONNECTICUT,2000,06,34,5
CONNECTICUT,2000,07,16,14
CONNECTICUT,2000,08,19,13
CONNECTICUT,2000,09,119,50
CONNECTICUT,2000,10,412,44
CONNECTICUT,2000,11,714,53
CONNECTICUT,2000,12,1178,203
CONNECTICUT,2001,01,1191,33
CONNECTICUT,2001,02,971,-12
CONNECTICUT,2001,03,935,84
CONNECTICUT,2001,04,497,-1
CONNECTICUT,2001,05,192,-22
CONNECTICUT,2001,06,15,-14
CONNECTICUT,2001,07,13,11
CONNECTICUT,2001,08,0,-6
CONNECTICUT,2001,09,92,23
CONNECTICUT,2001,10,361,-7
CONNECTICUT,2001,11,569,-92
CONNECTICUT,2001,12,837,-138
CONNECTICUT,2002,01,961,-197
CONNECTICUT,2002,02,849,-134
CONNECTICUT,2002,03,801,-50
CONNECTICUT,2002,04,436,-62
CONNECTICUT,2002,05,300,86
CONNECTICUT,2002,06,42,13
CONNECTICUT,2002,07,0,-2
CONNECTICUT,2002,08,1,-5
CONNECTICUT,2002,09,56,-13
CONNECTICUT,2002,10,456,88
CONNECTICUT,2002,11,729,68
CONNECTICUT,2002,12,1068,93
CONNECTICUT,2003,01,1321,163
CONNECTICUT,2003,02,1137,154
CONNECTICUT,2003,03,884,33
CONNECTICUT,2003,04,606,108
CONNECTICUT,2003,05,310,96
CONNECTICUT,2003,06,56,27
CONNECTICUT,2003,07,0,-2
CONNECTICUT,2003,08,1,-5
CONNECTICUT,2003,09,77,8
CONNECTICUT,2003,10,464,96
CONNECTICUT,2003,11,619,-42
CONNECTICUT,2003,12,986,11
CONNECTICUT,2004,01,1409,251
CONNECTICUT,2004,02,1000,17
CONNECTICUT,2004,03,825,-26
CONNECTICUT,2004,04,502,4
CONNECTICUT,2004,05,172,-42
CONNECTICUT,2004,06,47,18
CONNECTICUT,2004,07,4,2
CONNECTICUT,2004,08,7,1
CONNECTICUT,2004,09,70,1
CONNECTICUT,2004,10,415,47
CONNECTICUT,2004,11,673,12
CONNECTICUT,2004,12,1030,55
CONNECTICUT,2005,01,1236,78
CONNECTICUT,2005,02,973,-10
CONNECTICUT,2005,03,996,145
CONNECTICUT,2005,04,464,-34
CONNECTICUT,2005,05,360,146
CONNECTICUT,2005,06,8,-21
CONNECTICUT,2005,07,0,-2
CONNECTICUT,2005,08,0,-6
CONNECTICUT,2005,09,39,-30
CONNECTICUT,2005,10,365,-3
CONNECTICUT,2005,11,640,-21
CONNECTICUT,2005,12,1099,124
CONNECTICUT,2006,01,949,-209
CONNECTICUT,2006,02,976,-7
CONNECTICUT,2006,03,863,12
CONNECTICUT,2006,04,469,-29
CONNECTICUT,2006,05,238,24
CONNECTICUT,2006,06,23,-6
CONNECTICUT,2006,07,0,-2
CONNECTICUT,2006,08,7,1
CONNECTICUT,2006,09,120,51
CONNECTICUT,2006,10,416,48
CONNECTICUT,2006,11,544,-117
CONNECTICUT,2006,12,816,-159
CONNECTICUT,2007,01,1022,-136
CONNECTICUT,2007,02,1147,164
CONNECTICUT,2007,03,910,59
CONNECTICUT,2007,04,593,95
CONNECTICUT,2007,05,178,-36
CONNECTICUT,2007,06,28,-1
CONNECTICUT,2007,07,1,-1
CONNECTICUT,2007,08,6,0
CONNECTICUT,2007,09,59,-10
CONNECTICUT,2007,10,218,-150
CONNECTICUT,2007,11,732,71
CONNECTICUT,2007,12,1056,81
CONNECTICUT,2008,01,1066,-92
CONNECTICUT,2008,02,965,-18
CONNECTICUT,2008,03,859,8
CONNECTICUT,2008,04,456,-42
CONNECTICUT,2008,05,298,84
CONNECTICUT,2008,06,11,-18
CONNECTICUT,2008,07,0,-2
CONNECTICUT,2008,08,20,14
CONNECTICUT,2008,09,79,10
CONNECTICUT,2008,10,447,79
CONNECTICUT,2008,11,718,57
CONNECTICUT,2008,12,991,16
CONNECTICUT,2009,01,1336,178
CONNECTICUT,2009,02,954,-29
CONNECTICUT,2009,03,861,10
CONNECTICUT,2009,04,460,-38
CONNECTICUT,2009,05,225,11
CONNECTICUT,2009,06,65,36
CONNECTICUT,2009,07,11,9
CONNECTICUT,2009,08,1,-5
CONNECTICUT,2009,09,122,53
CONNECTICUT,2009,10,461,93
CONNECTICUT,2009,11,552,-109
CONNECTICUT,2009,12,1058,83
CONNECTICUT,2010,01,1158,0
CONNECTICUT,2010,02,967,-16
CONNECTICUT,2010,03,667,-184
CONNECTICUT,2010,04,380,-118
CONNECTICUT,2010,05,146,-68
CONNECTICUT,2010,06,10,-19
CONNECTICUT,2010,07,0,-2
CONNECTICUT,2010,08,4,-2
CONNECTICUT,2010,09,45,-24
CONNECTICUT,2010,10,360,-8
CONNECTICUT,2010,11,670,9
CONNECTICUT,2010,12,1118,143
CONNECTICUT,2011,01,1273,115
CONNECTICUT,2011,02,1038,55
CONNECTICUT,2011,03,848,-3
CONNECTICUT,2011,04,471,-27
CONNECTICUT,2011,05,176,-38
CONNECTICUT,2011,06,24,-5
CONNECTICUT,2011,07,0,-2
CONNECTICUT,2011,08,4,-2
CONNECTICUT,2011,09,35,-34
CONNECTICUT,2011,10,340,-28
CONNECTICUT,2011,11,553,-108
CONNECTICUT,2011,12,845,-130
CONNECTICUT,2012,01,1006,-152
CONNECTICUT,2012,02,819,-164
CONNECTICUT,2012,03,586,-265
CONNECTICUT,2012,04,443,-55
CONNECTICUT,2012,05,134,-80
CONNECTICUT,2012,06,30,1
CONNECTICUT,2012,07,0,-2
CONNECTICUT,2012,08,1,-5
CONNECTICUT,2012,09,78,9
CONNECTICUT,2012,10,305,-63
CONNECTICUT,2012,11,753,92
CONNECTICUT,2012,12,877,-98
CONNECTICUT,2013,01,1096,-62
CONNECTICUT,2013,02,982,-1
CONNECTICUT,2013,03,878,27
CONNECTICUT,2013,04,516,18
CONNECTICUT,2013,05,214,0
CONNECTICUT,2013,06,18,-11
CONNECTICUT,2013,07,0,-2
CONNECTICUT,2013,08,14,8
CONNECTICUT,2013,09,114,45
CONNECTICUT,2013,10,340,-28
CONNECTICUT,2013,11,735,74
CONNECTICUT,2013,12,1026,51
CONNECTICUT,2014,01,1258,100
CONNECTICUT,2014,02,1096,113
CONNECTICUT,2014,03,1040,189
CONNECTICUT,2014,04,537,39
CONNECTICUT,2014,05,207,-7
CONNECTICUT,2014,06,26,-3
CONNECTICUT,2014,07,0,-2
CONNECTICUT,2014,08,16,10
CONNECTICUT,2014,09,72,3
CONNECTICUT,2014,10,321,-47
CONNECTICUT,2014,11,739,78
CONNECTICUT,2014,12,896,-79
CONNECTICUT,2015,01,1264,106
CONNECTICUT,2015,02,1352,369
CONNECTICUT,2015,03,1032,181
CONNECTICUT,2015,04,524,26
CONNECTICUT,2015,05,116,-98
CONNECTICUT,2015,06,44,15
CONNECTICUT,2015,07,0,-2
CONNECTICUT,2015,08,1,-5
CONNECTICUT,2015,09,21,-48
CONNECTICUT,2015,10,398,30
CONNECTICUT,2015,11,549,-112
CONNECTICUT,2015,12,643,-332
CONNECTICUT,2016,01,1068,-90
CONNECTICUT,2016,02,905,-78
